BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
Blue Elephant Bistro & Catering Ltd,Restaurant,0,12043,88 Ave,V3W3J3,7785653685,2,WTC,Commercial/Industrial,2012,-122.8882,49.1633
Graham Hoffart Mathiasen Architects,Professional Practitioner-Architect,300,10190,152A St,V3R1J7,6045818128,8,GTC,Commercial/Industrial,2012,-122.79936,49.18767
Sirens,Retail Merchant - Clothing,2525,2695,Guildford Town Centre,V3R7C1,6045854838,1,GTC,Commercial/Industrial,2012,-122.80271,49.1925
Polar Industries Ltd,Contractor - Refrigeration & Air Conditioning,104,18770,96 Ave,V4N3R1,6045254691,1,GTC,Commercial/Industrial,2012,-122.70244,49.17691
Whalley Apartments,Room Rentals,0,10515,138 St,V3T4K6,6045397779,1,SCC,Commercial/Industrial,2012,-122.83984,49.19375
Isle Of Mann Ltd,Contractor - General,304,15292,Croydon Dr,V3S0Z5,6045974555,1,SSTC,Commercial/Industrial,2012,-122.79828,49.06015
I G  House,Books & Gifts,0,12827,76 Ave,V3W2V3,6045977252,1,NTC,Commercial/Industrial,2012,-122.86637,49.1411
Shoe Warehouse,Retail Sales - Shoes,1109,10153,King George Blvd,V3T2W1,6045842766,1,SCC,Commercial/Industrial,2012,-122.84555,49.18696
N S C Compliance Services,Consultant - Transportation Industry Related,4,8333,130 St,V3W7X4,6045056822,1,NTC,Commercial/Industrial,2012,-122.86243,49.154
Trident Exteriors Ltd,Contractor - Construction,101,19158,94 Ave,V4N4X8,6042303069,2,GTC,Commercial/Industrial,2012,-122.6918,49.17329
Quickway Towing,Towing - No Storage,0,13323,King George Blvd,V3T2T5,6047812178,1,SCC,Commercial/Industrial,2012,-122.85273,49.20396
4 Pillars Consulting Group,Financial consulting,201,2430,King George Blvd,V4P1H5,6045952862,1,SSTC,Commercial/Industrial,2012,-122.79419,49.04625
Deep Cove Developments Ltd,Contractor - General,107,2626,Croydon Dr,V4P0E1,6042472639,1,SSTC,Commercial/Industrial,2012,-122.78948,49.05003
Sony Style,"Retail Merchant - TV's, etc",20,2428,160 St,V3S0C8,6040,1,SSTC,Commercial/Industrial,2012,-122.77907,49.04607
Baseline Clothing Ltd,Retail Merchant - Clothing,2641,10153,King George Blvd,V3T2W1,6049571333,1,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Superior Drilling Supplies Ltd,Wholesale,306,13060,80 Ave,V3W3B2,7785937796,3,NTC,Commercial/Industrial,2012,-122.86059,49.14808
Chimney Hill Dental Centre,Professional Practitioner-Dentist,106,15122,72 Ave,V3S2G2,7788814041,4,NTC,Commercial/Industrial,2012,-122.80327,49.1336
Child Development Foundation of BC,Charitable Society/Organization,0,7881,128 St,V3W4E7,6045362825,1,NTC,Commercial/Industrial,2012,-122.86808,49.14636
Intercontinental Truck Body (BC) Inc,Manufacturer/Machine Shop,105,5327,192 St,V3S8E5,6045762971,1,CTC,Commercial/Industrial,2012,-122.69135,49.09963
Campbell Strata Management Ltd,Property Management,210,17655,57 Ave,V3S1H1,6048640380,1,CTC,Commercial/Industrial,2012,-122.73347,49.10607
Adrich Management Ltd,Consultant - Telecommunication Support,203,19292,60 Ave,V3S3M2,6045745309,1,CTC,Commercial/Industrial,2012,-122.68848,49.1112
Invigo Marketing Systems Ltd,Administration Office,20,14377,60 Ave,V3X0E2,6045759008,15,NTC,Commercial/Industrial,2012,-122.82405,49.11193
Surlang Medicine Centre Pharmacy,Retail Merchant - Pharmacy,105,19475,Fraser Hwy,V3S6K7,6045331041,7,CTC,Commercial/Industrial,2012,-122.6828,49.11534
B4U Digital Media Source,"Computer repair service,Video rentals",185,8138,128 St,V3W1R1,7787464641,1,NTC,Commercial/Industrial,2012,-122.86784,49.15053
Bollywood Hair & Skin Studio Ltd,"Esthetics, threading, facials, waxing",104,7025,128 St,V3W4E1,6045971818,4,NTC,Commercial/Industrial,2012,-122.86795,49.13067
Pak Diamond Kitchen Cabinet Ltd,Woodworking,108,7750,128 St,V3W0R6,6045436422,4,NTC,Commercial/Industrial,2012,-122.8678,49.14392
Uniglory General Trading Inc,Import/Export,280,10330,152 St,V3R4G8,7786882917,3,GTC,Commercial/Industrial,2012,-122.80075,49.19019
Colorful Trading Inc,Wholesale,126,12639,80 Ave,V3W3A6,6045727340,1,NTC,Commercial/Industrial,2012,-122.87208,49.14833
Pacific Boarder,Retail Merchant - Sporting Goods,0,3238,King George Blvd,V4P1A5,6045380082,6,SSTC,Commercial/Industrial,2012,-122.81262,49.06111
B4U Digital Media Source,Repair & service of computers & cell phones,128,15299,68 Ave,V3S2C1,6048259117,2,NTC,Commercial/Industrial,2012,-122.79818,49.12644
Albert's Custom Covers & Upholstery Ltd,Upholstery,19,13325,76 Ave,V3W2V8,6043756560,1,NTC,Commercial/Industrial,2012,-122.85332,49.14099
PT Health Allcare Physio & Wellness,"Physiotherapy
",102,12827,76 Ave,V3W2V3,6045079909,4,NTC,Commercial/Industrial,2012,-122.86637,49.1411
Blue Ocean Teaz & Herbalz Inc,Manufacturer/Machine Shop - Blended teas,406,8342,130 St,V3W8J9,7788828737,1,NTC,Commercial/Industrial,2012,-122.86215,49.15418
Lozano Surrey Auto Liquidation Ltd,Automobile Dealer,0,16138,84 Ave,V4N0V9,7788554903,2,FTC,Commercial/Industrial,2012,-122.77491,49.15551
Best Window Glass Inc,Mail Order - Online Window Glass,104,12677,80 Ave,V3W3A6,6045989533,1,NTC,Commercial/Industrial,2012,-122.87128,49.14831
Canadian Apparel Warehouse,Warehouse - Clothing,104,12877,76 Ave,V3W1E6,6043546052,5,NTC,Commercial/Industrial,2012,-122.86504,49.14109
Tim Hortons,"Retail Merchant - Coffe Mugs, Gift cards, Restaurant - No Alcohol",430,10153,King George Blvd,V3T5H9,6045820905,39,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Tim Hortons,"Retail Merchant - Coffe Mugs, Gift cards, Restaurant - No Alcohol",430,10153,King George Blvd,V3T5H9,6045820905,39,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Axis Waterproofing Ltd,Contractor - Waterproofing,204,9485,189 St,V4N5L8,7782408248,1,GTC,Commercial/Industrial,2012,-122.69904,49.17494
Crawford & Company (Canada) Inc,Insurance Adjuster Firm,203,5780,176A St,V3S4H3,6045746275,1,CTC,Commercial/Industrial,2012,-122.73355,49.10743
Mann Construction Group,Contractor - General,201,8381,128 St,V3W4G1,6045969801,7,NTC,Commercial/Industrial,2012,-122.86813,49.15488
Swiss Chalet Rotisserie & Grill,Restaurant,800,7488,King George Blvd,V3W0H9,6048349959,40,NTC,Commercial/Industrial,2012,-122.84548,49.1388
Van Bower Construction Services Ltd,Construction Management,201,17802,66 Ave,V3S7X1,6043491289,4,CTC,Commercial/Industrial,2012,-122.72972,49.12227
Into Chocolate Ventures Ltd,Retail Merchant - 0 to 2 Employees,127,17449,56 Avenue,V3S2X6,6045741880,5,CTC,Commercial/Industrial,2012,0,0
Fireblaze Customs,"Manufacturing - CNC, Carbon Fiber",0,12303,King George Blvd,V3V3K2,6044984994,1,WTC,Commercial/Industrial,2012,-122.88026,49.20598
Ferns Kitchen,Restaurant,0,13553,105A Ave,V3T2A9,604,2,SCC,Commercial/Industrial,2012,-122.84676,49.19455
Ryder Truck Rental Canada Ltd,Automobile Dealer/Rebuilder,0,9616,188 St,V4N3M2,9058122413,2,GTC,Commercial/Industrial,2012,-122.70118,49.17734
Original Joe's Restaurant & Bar,Food Primary-Class B Dining Lounge,139,17455,56 Avenue,V3S2X6,4032634323,50,CTC,Commercial/Industrial,2012,0,0
Blizzard Interactive Corporation,Administration Office - IT Services,200,15225,104 Ave,V3R6Y8,6045882260,8,GTC,Commercial/Industrial,2012,-122.80019,49.19157
Cross Canada Financial Inc,Administration Office - Call Centre,200,15225,104 Ave,V3R6Y8,6045882260,4,GTC,Commercial/Industrial,2012,-122.80019,49.19157
Ecare Contact Centers Ltd,Administration Office - Call Center,200,15225,104 Ave,V3R6Y8,6045882260,97,GTC,Commercial/Industrial,2012,-122.80019,49.19157
New World Capital Ltd,Administration Office - Market dealer with the BC Securities Commission,200,15225,104 Ave,V3R6Y8,6045882260,4,GTC,Commercial/Industrial,2012,-122.80019,49.19157
School Wizard Inc,Sales and Marketing Office,301,9808,King George Blvd,V3T4Y3,6044983388,6,SCC,Commercial/Industrial,2012,-122.84539,49.1807
Beauty Basic Spa & Hair Salon Ltd,"Estethician,Hair Salon",305,9014,152 St,V3R4E7,6045882885,3,FTC,Commercial/Industrial,2012,-122.80127,49.16598
Western Tuxedo Rentals Ltd,Distribution Centre,0,19148,27 Ave,V3S5T1,6045352200,2,SSTC,Commercial/Industrial,2012,-122.69294,49.05095
Wind Mobile,Retail Merchant - Cellular Phone and Services,129,12080,Nordel Way,V3W1P6,4166409790,9,NTC,Commercial/Industrial,2012,-122.88729,49.16184
Instaloans Inc,"Financial Agent - Instant Loans,Cheque Cashing Centre",101,12030,80 Ave,V3W3M1,6049984709,5,NTC,Commercial/Industrial,2012,-122.889,49.14847
Instaloans Inc,"Financial Agent - Instant Loans,Cheque Cashing Centre",101,12030,80 Ave,V3W3M1,6049984709,5,NTC,Commercial/Industrial,2012,-122.889,49.14847
Vanguard Mortgage Investment Corp,Financial Planning/Consultant,205,12877,76 Ave,V3W1E6,6045952625,1,NTC,Commercial/Industrial,2012,-122.86504,49.14109
G N Insurance Agency Ltd,Insurance Agent,102,15905,Fraser Hwy,V4N0Y3,6045946666,1,FTC,Commercial/Industrial,2012,-122.78177,49.1586
K T C Industrial Projects Ltd,Construction Management,214,12877,76 Ave,V3W1E6,6045923123,3,NTC,Commercial/Industrial,2012,-122.86504,49.14109
K T C Industrial Engineering Ltd,Professional Practitioner-Engineer,218,12877,76 Ave,V3W1E6,6045923123,8,NTC,Commercial/Industrial,2012,-122.86504,49.14109
Six Degrees Immigration Services,Immigration Consultant,260,12899,76 Ave,V3W1E6,7783001921,1,NTC,Commercial/Industrial,2012,-122.86467,49.14109
Bear Creek Liquor Store,Liquor Licensee Retail Store,103,13588,88 Ave,V3W3K8,6045010770,10,NTC,Commercial/Industrial,2012,-122.84615,49.16267
Akal Veggies,Restaurant - No Alcohol,103,12788,76A Ave,V3W1S9,6045922223,4,NTC,Commercial/Industrial,2012,-122.86814,49.14224
East to West Holistic Pharmacy Ltd,Retail Merchant - Pharmacy,102,14045,104 Ave,V3T1X4,6043163188,2,SCC,Commercial/Industrial,2012,-122.83284,49.19157
The Mad Tatter,Tattoo Parlour,0,10742,King George Blvd,V3T2X7,7787095098,9,,Commercial/Industrial,2012,-122.84531,49.19786
Alia & TanJay,Retail Merchant - Clothing,2153,10153,King George Blvd,V3T2W1,2049825100,5,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Matrix Helicopter Solutions Inc,Aviation services,301,1688,152 St,V4A4N2,6045384574,5,SSTC,Commercial/Industrial,2012,-122.80104,49.03271
Bear Creek Market,Restaurant - No Alcohol,0,8776,140 St,V3W5L3,6045916182,8,WTC,Commercial/Industrial,2012,-122.8345,49.16238
Beach Basket Giftware,Retail Merchant - Clothing & Gifts,11,13767,72 Ave,V3W9Z1,6045964299,1,NTC,Commercial/Industrial,2012,-122.84005,49.13367
Pacific West Coast Community College Inc,Business School - Private Community College,201,12899,80 Ave,V3W0E6,6045954090,4,NTC,Commercial/Industrial,2012,-122.86515,49.14825
Eco Realty Inc,Real Estate Office,101,12761,16 Ave,V4A1N2,6042515900,10,SSTC,Commercial/Industrial,2012,-122.86868,49.03139
Tim Hortons,"Retail Merchant - Coffee Products, Restaurant - No Alcohol",0,10392,Scott Rd,V3V4G2,6045822799,40,WTC,Commercial/Industrial,2012,-122.88994,49.19214
Movement For Life Pilates Inc,Recreational Facility - Pilates Studio,330,19358,96 Ave,V4N4C1,6043065290,1,GTC,Commercial/Industrial,2012,-122.68669,49.1769
A B Cs School Easy,Warehouse / Distribution,0,12997,80 Ave,V3W3B1,6043676503,2,NTC,Commercial/Industrial,2012,-122.86249,49.14825
Xskin,Retail - sales of portable accessories,0,2695,Guildford Town Centre,V3R7C1,6047215900,2,GTC,Commercial/Industrial,2012,-122.80271,49.1925
Top Dog Loans,Financial Agent - Title Loans,0,6758,King George Blvd,V3W4Z5,6045375002,2,NTC,Commercial/Industrial,2012,-122.84543,49.1254
A W A R E Society,Employment Services,0,5673,176A St,V3S4G8,6045742322,2,CTC,Commercial/Industrial,2012,-122.73382,49.10549
Langley Oral Surgery,Professional Practitioner - Dentist Office,0,19390,68 Ave,V4N6A9,6042105050,2,CTC,Commercial/Industrial,2012,-122.68564,49.12627
Williams Machinery Limited Partnership,"Rental Service - Industrial Equipment, Heavy Equipment Dealer",0,10240,Grace Rd,V3V3V6,6049303300,25,WTC,Commercial/Industrial,2012,-122.8958,49.18848
UPS Store The,Retail,0,12830,96 Ave,V3V0C2,6044980400,1,WTC,Commercial/Industrial,2012,-122.8669,49.17707
A & T Fine - Touch Finishing Ltd,Manufacture/Machine shop - Kitchen Cabinets,107,14620,64 Ave,V3S1X7,7785931078,1,NTC,Commercial/Industrial,2012,-122.81709,49.11904
Taqueria El Buen Sabor,Restaurant - No Alcohol,0,13780,104 Ave,V3T1W5,6048313173,2,SCC,Commercial/Industrial,2012,-122.84014,49.19146
Abenz Day Spa & Boutique,Esthetician - Day Spa,103,15380,102A Ave,V3R0B3,6045820772,3,GTC,Commercial/Industrial,2012,-122.7959,49.1887
Teed & Co,Professional Practitioner-Accountant,404,19292,60 Ave,V3S3M2,6045901900,1,CTC,Commercial/Industrial,2012,-122.68848,49.1112
Surrey Christian Life Assembly,Community Services,110,12332,Pattullo Pl,V3V8C3,6045808082,1,WTC,Commercial/Industrial,2012,-122.88018,49.20356
Trimac Transportation,Transport Company,0,18524,97 Ave,V4N3P1,6048883415,30,GTC,Commercial/Industrial,2012,-122.70911,49.17882
Mahony Inc Dr C J,Medical Office,106,9648,128 St,V3T2X9,6045855666,1,SCC,Commercial/Industrial,2012,-122.86786,49.17774
Kang Dr Parmjit Singh,Medical Office,216,7110,120 St,V3W3M8,6045907121,1,NTC,Commercial/Industrial,2012,-122.89022,49.1324
Calgary Sweets & Restaurant Ltd,Restaurant - Sweet Shop,113,7928,128 St,V3W4E8,6045919955,4,NTC,Commercial/Industrial,2012,-122.86781,49.14655
Paragon Realty Corporation,Property Management,101,5550,152 St,V3S5J9,6045763868,2,NTC,Commercial/Industrial,2012,-122.80091,49.10342
B C Box Company Inc,Manufacturer/Machine Shop - Corrugated box manufacturing,106,13025,76 Ave,V3W2V7,6045079988,1,NTC,Commercial/Industrial,2012,-122.8611,49.14106
Save On Dry Cleaning,Dry Cleaning Service,0,7690,134 St,V3W7T8,6045909200,15,NTC,Commercial/Industrial,2012,-122.85107,49.14253
Optimal Massage Therapy Clinic,Massage Therapy (RMT),307,9014,152 St,V3R4E7,6049512895,1,FTC,Commercial/Industrial,2012,-122.80127,49.16598
Aviscar Inc Canada,Automobile/Truck Rental,0,10076,King George Blvd,V3T2W4,6049302847,1,SCC,Commercial/Industrial,2012,-122.84529,49.18567
Citadel The,Apartment/Townhouse Rental,101,15915,84 Ave,V4N0W7,6045981296,1,FTC,Commercial/Industrial,2012,-122.78123,49.15556
Lasting Impressions Holdings Ltd,Printing & Stationery,100,9323,194 St,V4N4G1,6048881012,3,GTC,Commercial/Industrial,2012,-122.68511,49.17223
Amix Salvage & Sales Ltd,Salvage Yard - scrap metal recycler,0,12021,Musqueam Dr,V3V3T2,6045800251,250,WTC,Commercial/Industrial,2012,-122.88611,49.20684
Element Electrical Services Ltd,Contractor - Electrical,316,19292,60 Ave,V3S3M2,7788684341,1,CTC,Commercial/Industrial,2012,-122.68848,49.1112
Flowers & Company,Retail Merchant - Floral & Garden Supplies,0,1706,152 St,V4A4N4,6045310015,1,SSTC,Commercial/Industrial,2012,-122.80105,49.03304
Hi Mark Projects Inc,Construction,206,8120,128 St,V3W1R1,6045906868,1,NTC,Commercial/Industrial,2012,-122.86784,49.15021
Luminus Solutions Inc,Retail Merchant - Wireless phones,105,15325,56 Avenue,V3S0X9,6042662453,1,NTC,Commercial/Industrial,2012,-122.79771,49.1045
Shukin Inc Dr Evelyn K,Professional Practitioner-Medical,0,2099,152 St,V4A4N7,6045314141,2,SSTC,Commercial/Industrial,2012,-122.80133,49.04016
Universal Railing & Gates Ltd,Contractor - Aluminum Railings & Gates,127,13065,84 Ave,V3W1B3,6045721174,1,NTC,Commercial/Industrial,2012,-122.86048,49.15549
All 4 Dance,Dance Studio,0,17720,57 Ave,V3S1H2,6045768161,1,CTC,Commercial/Industrial,2012,-122.7317,49.10589
Surrey Printing Ltd,Printing for Engineering Drawings,111,12830,80 Ave,V3W3A8,6045432016,1,NTC,Commercial/Industrial,2012,-122.86703,49.14807
Barnala Trading Company Ltd,"Retail Merchant - Jewellery, Repair Service",333,8140,128 St,V3W1R1,7785523191,1,NTC,Commercial/Industrial,2012,-122.86784,49.15057
Keywest Sand & Gravel Ltd,Trucking & Cartage,202,6333,148 St,V3S3C3,6045430555,1,NTC,Commercial/Industrial,2012,-122.81235,49.11351
Payless Trucking Ltd,Trucking & Cartage,202,6333,148 St,V3S3C3,6045720732,1,NTC,Commercial/Industrial,2012,-122.81235,49.11351
E M S Immigration Counsellors,Consultant - Immigration,266,8128,128 St,V3W1R1,6045816522,1,NTC,Commercial/Industrial,2012,-122.86784,49.15035
Bryson's Brake And Suspension,Automotive - Brakes & Suspension,201,19379,Enterprise Way,V3S6J8,6045391390,1,CTC,Commercial/Industrial,2012,-122.68588,49.10979
Antidote Pharmacy & Health Centre The,Retail Merchant - Pharmacy/Health Products,101,15122,72 Ave,V3S2G2,7789992602,4,NTC,Commercial/Industrial,2012,-122.80327,49.1336
Challenger Doors Door Depot,Manufacturer/Machine Shop - Door assembly,0,12999,80 Ave,V3W3B1,6045014800,1,NTC,Commercial/Industrial,2012,-122.86244,49.14825
Crossover Bollywood Se Enterprises Surrey Inc,Retail Merchant - Clothing,0,8138,128 St,V3W1R1,6045028818,3,NTC,Commercial/Industrial,2012,-122.86784,49.15053
Jacob,Retail Merchant - Clothing,0,15735,Croydon Dr,V3S2L5,5147318731,19,SSTC,Commercial/Industrial,2012,-122.78666,49.04749
Re:Solve Mediation Services Inc,Mediation services,213,5455,152 St,V3S5A5,6048185632,1,NTC,Commercial/Industrial,2012,-122.8012,49.10185
Tri Link Developments Ltd,Contractor - General,212,15299,68 Ave,V3S2C1,6045900876,3,NTC,Commercial/Industrial,2012,-122.79818,49.12644
A W M Alliance Real Estate Group Ltd,Real Estate - 0 to 5 Employees,218,6820,188 St,V4N3G6,6046853227,4,CTC,Commercial/Industrial,2012,-122.70156,49.12651
24/7 Realty Inc,Real Estate Service,202,15388,24 Ave,V4A2J2,6047221522,1,SSTC,Commercial/Industrial,2012,-122.79602,49.04551
96 Mini Mart,Retail Merchant - Convenience Store,0,11779,96 Ave,V3V1W1,7788675838,1,WTC,Commercial/Industrial,2012,-122.8963,49.17723
Hari Homes Incorporated,Contractor- General (Real Estate Development),206,8434,120 St,V3W7S2,7789904099,1,NTC,Commercial/Industrial,2012,-122.89023,49.15647
H & R Block Canada Inc,Income Tax Service/Buyer,103,15325,56 Avenue,V3S0X9,6045740805,5,NTC,Commercial/Industrial,2012,-122.79771,49.1045
Texx Big Burger,Restaurant - Burgers,0,14783,108 Ave,V3R1V9,6045880093,6,GTC,Commercial/Industrial,2012,-122.81303,49.19882
Homelife Benchmark Titus Realty,Real Estate - 16 to 25 Employees,0,10153,King George Blvd,V3T2W1,6045755262,20,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Andy Petersen,Automotive Repair Service,0,2526,King George Blvd,V4P1H5,6045385000,1,SSTC,Commercial/Industrial,2012,-122.79627,49.04792
Jasmine Yujin Lee,Hair Salon,110,10330,152 St,V3R4G8,6047794117,1,GTC,Commercial/Industrial,2012,-122.80075,49.19019
Centurion Trucking Inc,Logistics,109,12921,84 Ave,V3W1B3,7785651486,2,NTC,Commercial/Industrial,2012,-122.86484,49.15547
A J Insurance Service Ltd,Insurance Agent,50,10330,152 St,V3R4G8,7783951139,1,GTC,Commercial/Industrial,2012,-122.80075,49.19019
M N R Imcome Tax Service,Bookkeeping,103,8140,120 St,V3W3N3,7788396358,1,NTC,Commercial/Industrial,2012,-122.89023,49.15114
Golden Angel Thrift Store,Retail Merchant - Thrift Store (Clothes / Housewares),0,10594,King George Blvd,V3T2X3,6045883413,1,SCC,Commercial/Industrial,2012,-122.84517,49.19514
Douglas Lake Equipment Ltd,Machinery/Heavy Equipment Dealer,0,17924,56 Avenue,V3S1C7,6044550109,15,CTC,Commercial/Industrial,2012,-122.72599,49.10407
Pho Newton,Restaurant - No Alcohol,170,7488,King George Blvd,V3W0H9,7785931828,2,NTC,Commercial/Industrial,2012,-122.84548,49.1388
Trans Canada Flow Tolling Inc,Administration Office - Tolling operators for the Port Mann Bridge,102,14815,108 Ave,V3R1W2,6043608728,10,GTC,Commercial/Industrial,2012,-122.81193,49.19882
La Societe de les enfants Michif,Charitable Society/Organization,0,13639,108 Ave,V3T2K4,6045846621,30,SCC,Commercial/Industrial,2012,-122.84353,49.19895
7 Eleven Canada Store # 3577OH,"Retail Merchant - 10 to 19 Employees, Rental Service",41309,6828,128 St,V3W4C9,7785787680,10,NTC,Commercial/Industrial,2012,-122.86765,49.12711
I C Wall & Floor Solutions Ltd,Administrative Office,111,18651,52 Ave,V3S8E5,6045790138,2,CTC,Commercial/Industrial,2012,-122.70633,49.09719
Spada Dr Diane M Optometric Corporation,Professional Practitioner-Optometrist,104,15240,56 Avenue,V3S5K7,6045748875,5,NTC,Commercial/Industrial,2012,-122.79993,49.10433
Alliance Career College,Business School - Career College,202,10114,King George Blvd,V3T2W4,6047246704,3,SCC,Commercial/Industrial,2012,-122.84528,49.18631
Quick Fix Cell Repair Ltd,"Cell Phone repair, electronics repair",1,5492,Production Blvd,V3S8P5,6047809656,2,CTC,Commercial/Industrial,2012,-122.68163,49.10218
"Dani Foster, R A C",Acupuncture,110,15252,32 Ave,V3S0R7,6048334833,1,SSTC,Commercial/Industrial,2012,-122.80002,49.06149
H D Supply Canada,Wholesale,0,19299,96 Ave,V4N4C4,6044551229,11,GTC,Commercial/Industrial,2012,-122.68805,49.17708
Anand Pizza & Sweet Shop Ltd,Restaurant - No Alcohol,0,13245,72 Ave,V3W2N5,6048669200,4,NTC,Commercial/Industrial,2012,-122.85566,49.13379
Ishtar Donair Ltd,Restaurant - No Alcohol,8,10180,153 St,V340B5,6044982517,2,GTC,Commercial/Industrial,2012,-122.79798,49.18754
Axicon World Imports Inc,Giftware,304,12886,Anvil (78 Ave) Way,V3W8E7,6049465587,1,NTC,Commercial/Industrial,2012,-122.86508,49.14462
A M Abrasive Machining Service Ltd,Manufacturer/Machine Shop - Grinding,7,12342,82A Ave,V3W0L6,6045908229,1,NTC,Commercial/Industrial,2012,-122.88035,49.15308
Subway,Restaurant,0,6468,King George Blvd,V3W4Z3,6045010301,1,NTC,Commercial/Industrial,2012,-122.84536,49.12023
Riverview Apts,Apartment/Townhouse Rental,0,11075,136 St,V3R3B2,6045968684,1,SCC,Commercial/Industrial,2012,-122.84541,49.20395
Pikanik Creations Corp,Restaurant - No Alcohol,127,1959,152 St,V4A9E3,6045389801,1,SSTC,Commercial/Industrial,2012,-122.80133,49.03761
Augusta Motor Group Inc,Automobile Dealer/Rebuilder - Car dealer,102,2570,King George Blvd,V4P1H5,6043779943,1,SSTC,Commercial/Industrial,2012,-122.79722,49.04869
Highend Kitchen Concept Ltd,Manufacturer/Machine Shop - Kitchen cabinets,107,8377,128 St,V3W4G1,6045982626,1,NTC,Commercial/Industrial,2012,-122.86813,49.15481
Onkar Appliances Ltd,Wholesale,387,8148,128 St,V3W1R1,7785529509,1,NTC,Commercial/Industrial,2012,-122.86784,49.15071
Fairmile Cleaning Supplies Ltd,Wholesale,5,12331,84 Ave,V3W3G8,6046190582,1,NTC,Commercial/Industrial,2012,-122.88122,49.15586
Hamjibak,Chinese & Korean Food,0,19555,Fraser Hwy,V3S6K7,7783218114,3,CTC,Commercial/Industrial,2012,-122.68091,49.11449
Moka House Coffee Guildford Mall,Restaurant - No Alcohol,2655,0,Guildford Town Centre,V3R7C1,7783951945,10,GTC,Commercial/Industrial,2012,0,0
J R Training Center,Trade School,208,12830,80 Ave,V3W3A8,6045387183,1,NTC,Commercial/Industrial,2012,-122.86703,49.14807
Carlos Custom Collision Repairs Ltd,Autobody / Painting,1,12372,84 Ave,V3W0J5,6047165062,1,NTC,Commercial/Industrial,2012,-122.8792,49.15563
Terry's No Frills,Retail Merchant - Grocery Store,0,15355,Fraser Hwy,V3R3P3,6045894844,80,FTC,Commercial/Industrial,2012,-122.79778,49.16479
Golf Town Operating Limited Partnership,Retail Merchant - Golf Clubs/Apparel/Accessories,115,15850,26 Ave,V3S2N6,6045311290,25,SSTC,Commercial/Industrial,2012,-122.78327,49.0491
Saran Appraisals & Consulting Ltd,Apprasial & Consulting Office,501,17665,66A Ave,V3S2A7,6045790264,1,CTC,Commercial/Industrial,2012,-122.73305,49.12343
Realist Realty International Ltd,Real Estate - Brokerage Office,501,17665,66A Ave,V3S2A7,6045368208,1,CTC,Commercial/Industrial,2012,-122.73305,49.12343
555 Pizza Ltd,Restaurant - Pizza Shop,0,9192,120 St,V3V4B5,6044971497,1,WTC,Commercial/Industrial,2012,-122.89012,49.17033
An Pho Vietnamese Restaurant,Restaurant,0,13784,104 Ave,V3T1W5,6045898919,50,SCC,Commercial/Industrial,2012,-122.84,49.19146
New Surrey Car Service Center Ltd,Automotive,207,12745,78 Ave,V3W1M4,6045033333,1,NTC,Commercial/Industrial,2012,-122.86891,49.14477
Krishna Trading Inc,Wholesale,0,8585,123 St,V3W6E2,6046184322,4,NTC,Commercial/Industrial,2012,-122.88243,49.15935
Pho Tau Bay Restaurant Ltd,Restaurant - No Alcohol,110,7322,King George Blvd,V3W5A5,6045075663,6,NTC,Commercial/Industrial,2012,-122.84546,49.13572
Navraj Sweets,"Manufacturing - Sweetshop, Restaurant - No Alcohol",386,8148,128 St,V3W1R1,6045937672,4,NTC,Commercial/Industrial,2012,-122.86784,49.15071
Pho 99 Vietnamese Noodle House,Restaurant,0,8934,152 St,V4N5R4,6044981399,5,FTC,Commercial/Industrial,2012,-122.80131,49.16483
Charming Affairs Decor & Event Design,Event Design,0,12311,67A Ave,V3W019,6043078766,1,NTC,Commercial/Industrial,2012,-122.88151,49.12592
First Look Hair & Beauty Salon,Hair Salon,0,13788,104 Ave,V3T1W5,6045844828,2,SCC,Commercial/Industrial,2012,-122.83987,49.19146
Apna Business Centre,Printer/Publisher,105,12414,82 Ave,V3W3E9,6045012762,3,NTC,Commercial/Industrial,2012,-122.87837,49.15194
Especially 4 You,Retail Merchant - Gifts/Plants/Flower Shop,52,7155,189 St,V4N5S8,6045762403,1,CTC,Commercial/Industrial,2012,-122.69866,49.13237
Rite Away Auto Loans Ltd,Financial Agent,0,12647,King George Blvd,V3V3K6,6044187070,1,WTC,Commercial/Industrial,2012,-122.87169,49.20634
Fairways Landscape Contracting Limited,Landscape - Contractor,204,18515,53 Ave,V3S7A4,6045836148,1,CTC,Commercial/Industrial,2012,-122.70985,49.09915
Prepaid Cellular Inc,"Retail Merchant - Sales of Extended Service Plans, Wreless Accessories & Products",7,3189,King George Blvd,V4P1B8,6045419887,1,SSTC,Commercial/Industrial,2012,-122.81162,49.06002
J S Pizza,Restaurant - No Alcohol,0,9514,120 St,V3V4C1,6049518181,1,WTC,Commercial/Industrial,2012,-122.89004,49.17568
