SIGN_TYPE,SIGN_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,SIGN_MESSAGE,SIGN_POST_TYPE,PARK_ENTRANCE,SIGN_SIZE,ROAD_NAME,ADDRESS,SIGN_INVENTORY_NO,PLATE_NO,ROAD_TYPE,DIRECTION_FACING,SIDE_OF_ROAD,PLATE_TYPE_CODE,POST_TYPE_CODE,INSTALLED_BY,DATE_INSTALLED,TAB1_CODE,TAB2_CODE,WORK_ORDER,PLATE_DESCRIPTION,POST_TYPE_DESCRIPTION,TAB1_DESCRIPTION,TAB2_DESCRIPTION,PASS_REFLECTIVITY,DISPLACEMENT_ROADCODE,DISPLACEMENT_DISTANCE,DISPLACEMENT_DIRECTION,DISPLACEMENT_ADDRESS,PSEUDO_ADDRESS,ADDRESS_OVERRIDE,DATE_TESTED,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,STRUCTURES_INSPECTION_ROUTE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
,,1001145845,,,,,,,,,2009717,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.161869,-122.756818
,,1001145846,,,,,,,,,2010949,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.158983,-122.756414
,,1001145847,,,,,,,,,4003151,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.140899,-122.756877
,,1001145848,,,,,,,,,2014589,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.117469,-122.756958
,,1001145849,,,,,,,,,5012521,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.088976,-122.757097
,,1001145850,,,,,,,,,5008122,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Coast Meridian Hill,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.059869,-122.757207
,,1001145851,,,,,,,,,5008102,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.058787,-122.757245
,,1001145852,,,,,,,,,5008101,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.051695,-122.756841
,,1001145853,,,,,,,,,5008121,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Coast Meridian Hill,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.047756,-122.756838
,,1001145854,,,,,,,,,5008100,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.036337,-122.757288
,,1001145857,,,,,,,,,5008123,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Walker Hill,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.030120,-122.734993
,,1001145860,,,,,,,,,2009495,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Clover Valley Hill,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.164622,-122.734442
0,,1001153763,,,,,,,,,,,,,,RB1*70,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,MAX 80,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.075081,-122.735379
0,,1001153764,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.076269,-122.735540
0,,1001153765,,,,,,,,,,,,,,RB1*70,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,MAX 80,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.076771,-122.735681
0,,1001153766,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.074663,-122.738238
0,,1001153767,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.074541,-122.732784
0,,1001153769,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.087903,-122.735187
0,,1001153770,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.089349,-122.735176
0,,1001144556,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.108615,-122.736552
0,,1001144557,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.108435,-122.736145
0,,1001144590,,,,,,,21 Ave,2100 128,,,,West Bound,,RA1,,,,,,,,,,,,,,,,,,,Proposed,7806-0118-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20091224,20091224,49.039922,-122.867224
0,,1001144592,,,,,,,Lane,2101 128A,,,,North Bound,,WA50,,,,,,,,,,,,,,,,,,,Proposed,7806-0118-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20091224,20091224,49.039931,-122.866793
0,,1001144597,,,,,,,128A St,2096 128A,,,,,,RB51B,,,,,,,,,,,,,,,,,,,Proposed,7806-0118-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20091224,20091224,49.039978,-122.866155
,,1001145814,,,,,,,,,2009473,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.161250,-122.823246
,,1001145825,,,,,,,,,3007719,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Johnston Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.101147,-122.801268
0,,1001140454,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.111500,-122.757824
0,,1001155124,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.160514,-122.856721
0,,1001152360,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-7110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100310,20100310,49.198779,-122.785860
0,,1001141723,,,,,,,,,,,,,,WA9,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.171848,-122.690727
0,,1001141726,,,,,,,,,,,,,,RB51L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.172246,-122.690424
0,,1001141727,,,,,,,,,,,,,,RB55L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.172246,-122.690424
0,,1001141728,,,,,,,,,,,,,,RB55R,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.172239,-122.690727
0,,1001141729,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.172685,-122.690423
0,,1001141730,,,,,,,,,,,,,,RB41R,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.172631,-122.690714
0,,1001141145,,,,,,,,,,,,,,WA8B,,,,,,,,,,,,,,,,,,,In Service,1R02,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091124,20091124,49.172681,-122.723605
0,,1001141146,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1R02,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091124,20091124,49.173915,-122.723915
0,,1001141147,,,,,,,,,,,,,,WA8B,,,,,,,,,,,,,,,,,,,In Service,1R02,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091124,20091124,49.173963,-122.723624
0,,1001141148,,,,,,,,,,,,,,WB4,,,,,,,,,,,,,,,,,,,In Service,1R02,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091124,20091124,49.175042,-122.723667
0,,1001149591,,,,,,,,,,,,,,WA8,,,,,,,,,,,,,,,,,,,In Service,7806-0013-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100215,20100215,49.116354,-122.816604
0,,1001149592,,,,,,,,,,,,,,WA8,,,,,,,,,,,,,,,,,,,In Service,7806-0013-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100215,20100215,49.116712,-122.814973
0,,1001149594,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,7806-0013-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100215,20100215,49.116686,-122.815352
,,1001145768,,,,,,,,,1008419,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.191513,-122.874573
,,1001145769,,,,,,,,,1008441,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.191580,-122.858214
0,,1001144573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.111335,-122.734892
0,,1001144576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.113787,-122.735034
0,,1001144578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.115849,-122.734913
0,,1001144579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.118945,-122.734920
0,,1001144580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.118610,-122.734965
0,,1001144581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.121164,-122.734761
0,,1001144582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.121532,-122.735143
0,,1001144584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.123510,-122.734907
0,,1001144585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091224,,49.124783,-122.734710
0,,1001144586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091224,,49.125206,-122.734686
0,,1001135441,,,,,,,,,,,,,,RB14,,,,,,,,,,,,,,,,,,,In Service,1702-3070-00,2005,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091023,20091023,49.060809,-122.801418
0,,1001135435,,,,,,,,,,,,,,WA33R,,,,,,,,,,,,,,,,,,,In Service,1702-3070-00,2005,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Initial AB,,,,,,20091023,20091023,49.060232,-122.801374
0,,1001140410,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.113467,-122.756464
0,,1001140409,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.113508,-122.756756
0,,1001140464,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.111594,-122.754817
0,,1001140432,,,,,,,,,,,,,,RB41R,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.113353,-122.756601
0,,1001140435,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.113304,-122.756816
,,1001145686,,,,,,,,,4003155,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Update Inventory,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.124396,-122.702433
,,1001145689,,,,,,,,,5007846,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.016577,-122.711076
,,1001145691,,,,,,,,,5007819,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.031151,-122.688289
,,1001145692,,,,,,,,,5007845,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.031269,-122.709051
,,1001145693,,,,,,,,,5008991,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.031150,-122.715849
,,1001145694,,,,,,,,,5007821,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.031146,-122.738197
,,1001145696,,,,,,,,,5007843,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.030937,-122.777898
,,1001145697,,,,,,,,,5000541,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,NORTH BLUFF ROAD,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.031081,-122.778484
,,1001145699,,,,,,,,,5008120,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.031259,-122.854897
,,1001145701,,,,,,,,,5009029,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.045745,-122.853508
,,1001145702,,,,,,,,,5011724,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.045855,-122.850162
,,1001145703,,,,,,,,,5007829,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.045569,-122.815665
,,1001145706,,,,,,,,,5007832,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.045519,-122.771490
,,1001145708,,,,,,,,,5007824,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.045473,-122.727358
,,1001145709,,,,,,,,,5007825,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.060201,-122.700375
,,1001145710,,,,,,,,,5008092,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Brown Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.060227,-122.710621
,,1001145712,,,,,,,,,5009462,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.060133,-122.749899
,,1001145713,,,,,,,,,5008089,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,fixed the address 96/06/28   Brown Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.060288,-122.751930
,,1001145715,,,,,,,,,5007834,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Brown Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.060233,-122.818664
,,1001145717,,,,,,,,,5008110,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.074778,-122.838392
,,1001145718,,,,,,,,,5007835,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.074638,-122.816080
,,1001145719,,,,,,,,,5008081,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Kensington Mud Bay Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.074759,-122.786778
0,,1001155187,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1708-2060-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.111465,-122.734534
0,,1001151646,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.051534,-122.800995
0,,1001151686,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.046297,-122.794039
0,,1001151664,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.047986,-122.796762
0,,1001156776,,,,,,,,,,,,,,RA2,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100419,20100419,49.127156,-122.734978
0,,1001139038,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3080-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091109,20091109,49.137143,-122.843995
0,,1001150532,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100219,20100219,49.171145,-122.812407
0,,1001159210,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,7805-0154-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100511,20100511,49.115470,-122.831263
0,,1001141772,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.180240,-122.690289
,,1001145739,,,,,,,,,2009403,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,SERPENTINE ROAD,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.148321,-122.770288
0,,1001141382,,,,,,,,,,,,,,WA8,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.180634,-122.701246
0,,1001151634,,,,,,,,,,,,,,RB36,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.053075,-122.802862
0,,1001151633,,,,,,,,,,,,,,RB25,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.053075,-122.802862
0,,1001141770,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.179684,-122.690174
0,,1001159197,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,7805-0154-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100511,20100511,49.115454,-122.828982
0,,1001140415,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.114829,-122.756446
0,,1001156856,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100419,20100419,49.137921,-122.734344
0,,1001145522,,,,,,,101A Ave,,,,,,,RA1,,,,,,,,,,,,,,,,,,,Proposed,7807-0250-00,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100111,20100111,49.186933,-122.886936
0,,1001141737,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.173310,-122.690983
,,1001145779,,,,,,,,,1008444,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.198853,-122.854448
0,,1001140424,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.116770,-122.756427
0,,1001139058,,,,,,,,,,,,,,RB14,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.144598,-122.845435
0,,1001139039,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.137271,-122.843602
0,,1001141798,,,,,,,,,,,,,,WA9,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181689,-122.690446
,,1001145744,,,,,,,,,1008412,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.162874,-122.886066
,,1001145757,,,,,,,,,2009466,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.176897,-122.747264
,,1001145766,,,,,,,,,1008415,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.177153,-122.853948
0,,1001141634,,,,,,,,,,,,,,WA9,,,,,,,,,,,,,,,,,,,In Service,1R04,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091126,20091127,49.180753,-122.679817
0,,1001143115,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,7806-0185-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091209,20091209,49.189834,-122.894177
